Timestamp,Open,High,Low,Close,Volume
2025-02-07 00:00:00,100.09934283060224,100.35463231990218,99.91264838405111,100.18683007590712,1336
2025-02-07 00:01:00,100.07168997036801,100.30292233790422,99.77225349958742,99.91593140991728,1134
2025-02-07 00:02:00,100.20122767798814,100.33671343188209,99.98941582099883,100.01546377031073,1221
2025-02-07 00:03:00,100.50583364926975,100.71483903304913,100.34160121874255,100.70356577034403,1155
2025-02-07 00:04:00,100.45900297432509,100.75593692222999,100.31498070914414,100.35209431389131,1141
2025-02-07 00:05:00,100.41217558293525,100.69965319623468,100.24207147607801,100.23370779289863,1157
2025-02-07 00:06:00,100.72801814603673,100.83665289319613,100.55351149128482,100.6039682776751,1325
2025-02-07 00:07:00,100.88150509186731,101.0144680550132,100.76776235632252,100.69708823040669,1370
2025-02-07 00:08:00,100.78761021468031,100.91395596937123,100.61369537479496,100.74433457252718,1343
2025-02-07 00:09:00,100.89612222339751,101.14131820539457,100.70327451944966,101.01708293717805,1261
2025-02-07 00:10:00,100.80343868483502,101.0669957508064,100.55889113438725,100.73993646473811,1282
2025-02-07 00:11:00,100.71029273412097,100.8529950073831,100.47894683717665,100.68796609687232,1337
2025-02-07 00:12:00,100.75868518843417,100.95985572702453,100.51693205738835,100.82891989786114,1343
2025-02-07 00:13:00,100.37602913950262,100.64416974510486,100.27435640312724,100.37958676753057,1228
2025-02-07 00:14:00,100.03104557300001,100.27760588195326,99.88751209308391,100.17562384740854,1375
2025-02-07 00:15:00,99.91858806715182,100.12703550825019,99.68625120947185,100.06500233717011,1279
2025-02-07 00:16:00,99.71602184308493,99.93409138117669,99.51922396944899,99.51998612128139,1357
2025-02-07 00:17:00,99.77887130960399,99.98054341898724,99.67780861447032,99.89008983219726,1289
2025-02-07 00:18:00,99.59726649449975,99.75677618476351,99.33636756601338,99.58155993459641,1167
2025-02-07 00:19:00,99.31480575423268,99.52781015280448,99.06024383957461,99.51034197075414,1046
2025-02-07 00:20:00,99.607935508017,99.84571256842702,99.39825167541828,99.60122833836716,1202
2025-02-07 00:21:00,99.56278024791969,99.83744483109186,99.44948758276443,99.757538626075,1213
2025-02-07 00:22:00,99.57628588885727,99.80354415965311,99.32298287895075,99.67811363333956,1245
2025-02-07 00:23:00,99.29133625161458,99.5435605590232,99.07459353406831,99.1907782054599,1023
2025-02-07 00:24:00,99.18245970670955,99.31447403370046,98.92606771127797,99.19781769842433,1320
2025-02-07 00:25:00,99.20464422465152,99.39695571953547,98.95429482617234,99.40149848044295,1273
2025-02-07 00:26:00,98.97444550916705,99.07631183313248,98.7138450947755,99.11745775226782,1043
2025-02-07 00:27:00,99.0495851128362,99.19892088574052,98.84598349955527,98.88853187035268,1331
2025-02-07 00:28:00,98.92945737485243,99.17474971787503,98.80139247121373,99.01200617357644,1312
2025-02-07 00:29:00,98.87111862489378,99.16948061516365,98.63688713021784,98.80935045924211,1362
2025-02-07 00:30:00,98.7507773024479,98.87061292236534,98.52668254543751,98.55357020720004,1155
2025-02-07 00:31:00,99.12123293934968,99.30153180252194,98.87278230190987,99.08262532696048,1379
2025-02-07 00:32:00,99.1185334944021,99.37854768814194,98.98455729319195,99.01243526309209,1198
2025-02-07 00:33:00,98.90699130861091,99.04779843553669,98.76799626863085,99.0345390168191,1161
2025-02-07 00:34:00,99.07150029103155,99.28251728089201,98.79341838758769,99.00643253456987,1394
2025-02-07 00:35:00,98.82733156103735,99.0739458202433,98.57733600134694,98.95834103861888,1233
2025-02-07 00:36:00,98.8691042800383,99.09230137009034,98.58745858229824,98.66934345557222,1162
2025-02-07 00:37:00,98.47717025526235,98.61477520218543,98.22542719102957,98.4002979152728,1115
2025-02-07 00:38:00,98.21153304548265,98.3826099592198,97.99210198428459,98.10799913120576,1092
2025-02-07 00:39:00,98.25090529265648,98.50766364955356,98.02007874525091,98.14433223708393,1041
2025-02-07 00:40:00,98.39859860865556,98.60944391148196,98.12077302386756,98.22587325656174,1283
2025-02-07 00:41:00,98.43287226489356,98.53391818760214,98.21711091399118,98.30772197305777,1378
2025-02-07 00:42:00,98.40974260841591,98.66194076042153,98.18326434355023,98.43196243637016,1209
2025-02-07 00:43:00,98.34952186929806,98.45658414028611,98.21822652609734,98.26606629843316,1205
2025-02-07 00:44:00,98.05381747122458,98.30296422777083,97.85903322720135,98.02077538415624,1219
2025-02-07 00:45:00,97.90984862954562,98.05034474157867,97.666569207154,97.86059538168449,1279
2025-02-07 00:46:00,97.81772087535367,98.10933557137754,97.6635323356904,97.96808284535363,1135
2025-02-07 00:47:00,98.02914532059745,98.20273347085786,97.88869448449255,98.19126492020166,1105
2025-02-07 00:48:00,98.09786897851114,98.26325530177876,97.93510361686626,98.09505176717349,1117
2025-02-07 00:49:00,97.7452609474386,97.87503855750508,97.59696082184003,97.67732332756484,1236
2025-02-07 00:50:00,97.81007774131756,97.9711985844156,97.66709521391027,97.6527980229185,1308
2025-02-07 00:51:00,97.7330612852343,98.00839143759994,97.54809111666069,97.91442243698714,1387
2025-02-07 00:52:00,97.5976768851731,97.89694375269855,97.31610918239639,97.42176766313322,1099
2025-02-07 00:53:00,97.72001214294127,97.89367404904264,97.51860021359353,97.63907225396858,1260
2025-02-07 00:54:00,97.92621204744047,98.11593417363139,97.7886279712774,97.84543852790847,1304
2025-02-07 00:55:00,98.1124680712637,98.35688225890425,97.99707373738754,98.04062858571979,1353
2025-02-07 00:56:00,97.94462456661918,98.2218637227122,97.7053933375916,97.81033930392815,1285
2025-02-07 00:57:00,97.88278209144893,98.10139095828629,97.70622233856166,97.9960466638184,1327
2025-02-07 00:58:00,97.94903477772965,98.12733991736522,97.68466858841258,97.79803392251604,1102
2025-02-07 00:59:00,98.14414380315412,98.32666817132385,97.91224164942597,98.19810646681539,1062
2025-02-07 01:00:00,98.04830895558506,98.28743258488441,97.78906066547678,97.89784736626738,1174
2025-02-07 01:01:00,98.0111771602523,98.11182081297316,97.8567879523686,97.83939141528948,1281
2025-02-07 01:02:00,97.78991016545109,98.01382803294305,97.55143838095888,97.95368196692544,1292
2025-02-07 01:03:00,97.55066884063496,97.72176744272323,97.39785644369621,97.42672034716244,1225
2025-02-07 01:04:00,97.7131740051138,97.97201347136922,97.42536030922375,97.84167406693768,1006
2025-02-07 01:05:00,97.98442201082797,98.1030201387926,97.75714715452129,98.00227435927083,1126
2025-02-07 01:06:00,97.9700199865119,98.18766043990158,97.80511762647683,97.8011625943554,1091
2025-02-07 01:07:00,98.1707265660903,98.36692114406752,98.01682419363183,98.35290584266552,1189
2025-02-07 01:08:00,98.24305377109982,98.47151887628087,98.10486845408549,98.14183823789658,1358
2025-02-07 01:09:00,98.1140298201788,98.22700053907539,97.87510162840006,98.25788795831984,1052
2025-02-07 01:10:00,98.18630894128049,98.40230569876611,98.0425658186809,98.05383294359432,1241
2025-02-07 01:11:00,98.49391625457368,98.70621317216558,98.27485560138818,98.63549340743042,1131
2025-02-07 01:12:00,98.48675104675169,98.69888306563493,98.33382404136663,98.29204257191381,1363
