Timestamp,Open,High,Low,Close,Volume
2025-02-07 09:30:00,100.0,100.06221765777323,99.9499881238212,100.0,1626
2025-02-07 09:31:00,100.0,100.1017036191503,99.96751758877902,100.02679123425786,1959
2025-02-07 09:32:00,100.02679123425786,100.11355693606568,99.97784131750565,100.04703951200163,1360
2025-02-07 09:33:00,100.04703951200163,100.17818465162425,99.984870564965,100.08150006043626,1794
2025-02-07 09:34:00,100.08150006043626,100.14514054580896,100.04126234236489,100.09476382765226,1630
2025-02-07 09:35:00,100.09476382765226,100.16623786204885,100.05449695048179,100.10497122216321,1595
2025-02-07 09:36:00,100.10497122216321,100.20835483974487,100.0874528069623,100.14008699876116,1544
2025-02-07 09:37:00,100.14008699876116,100.2322484469421,100.10343078637096,100.15785795690165,621
2025-02-07 09:38:00,100.15785795690165,100.26323646947347,100.11881575492134,100.17069559358166,966
2025-02-07 09:39:00,100.17069559358166,100.25096132789723,100.1225778803274,100.19656694667022,1738
2025-02-07 09:40:00,100.19656694667022,100.29889093224885,100.12955982755042,100.20859768791179,830
2025-02-07 09:41:00,100.20859768791179,100.30684504833766,100.19047802531637,100.25406237386981,1982
2025-02-07 09:42:00,100.25406237386981,100.35728274650967,100.19525267554597,100.26516704474476,587
2025-02-07 09:43:00,100.26516704474476,100.35090341445878,100.2437366738095,100.29832164056506,1896
2025-02-07 09:44:00,100.29832164056506,100.3767727295572,100.25904208229437,100.32586060548579,1623
2025-02-07 09:45:00,100.32586060548579,100.44758972401591,100.28661569131586,100.36274165089759,1371
2025-02-07 09:46:00,100.36274165089759,100.485730534335,100.29925416723735,100.38586775759659,630
2025-02-07 09:47:00,100.38586775759659,100.4968999354144,100.35190210416354,100.4020694222657,1832
2025-02-07 09:48:00,100.4020694222657,100.53014297868839,100.37797751947123,100.45134305779811,1269
2025-02-07 09:49:00,100.45134305779811,100.59077017853517,100.43005025405814,100.49490039788088,843
2025-02-07 09:50:00,100.49490039788088,100.58958158293323,100.44667549152875,100.53931658261335,1937
2025-02-07 09:51:00,100.53931658261335,100.65807999518125,100.47354897127228,100.55932663703399,1305
2025-02-07 09:52:00,100.55932663703399,100.64541746537411,100.49142459968763,100.57088002641117,885
2025-02-07 09:53:00,100.57088002641117,100.6791554518292,100.52914736471327,100.59301064699811,1715
2025-02-07 09:54:00,100.59301064699811,100.71553701774364,100.52897698898309,100.62449394408597,1455
2025-02-07 09:55:00,100.62449394408597,100.73348285729963,100.5953049598968,100.64755999375781,776
2025-02-07 09:56:00,100.64755999375781,100.76742659051155,100.63520137397535,100.6906747539093,1684
2025-02-07 09:57:00,100.6906747539093,100.78536744474842,100.64195496351508,100.7115364705421,959
2025-02-07 09:58:00,100.7115364705421,100.85207567169286,100.70392466589288,100.76014654375773,1837
2025-02-07 09:59:00,100.76014654375773,100.84869102822975,100.69061636534431,100.78843715022228,521
2025-02-07 10:00:00,100.78843715022228,100.93051777654797,100.74221860711559,100.83211807322276,752
2025-02-07 10:01:00,100.83211807322276,100.93544089852439,100.78694414200247,100.84989327458256,1247
2025-02-07 10:02:00,100.84989327458256,100.93632277715173,100.79691971933616,100.87634743078482,1356
2025-02-07 10:03:00,100.87634743078482,101.00114027840043,100.81521139346151,100.91432791921551,974
2025-02-07 10:04:00,100.91432791921551,101.00635404407127,100.83565209400564,100.92986204291222,1582
2025-02-07 10:05:00,100.92986204291222,101.03053336458417,100.86513193747983,100.94517185980195,1010
2025-02-07 10:06:00,100.94517185980195,101.08234230955864,100.89876713612774,100.9939533344865,1999
2025-02-07 10:07:00,100.9939533344865,101.0869016476332,100.93307789316304,101.03253713865371,1199
2025-02-07 10:08:00,101.03253713865371,101.1194850371424,100.95701219817975,101.04417983932443,1475
2025-02-07 10:09:00,101.04417983932443,101.16673339249508,101.01688335490807,101.07013267538223,689
2025-02-07 10:10:00,101.07013267538223,101.16350561449343,101.02739449306418,101.09747350488546,1457
2025-02-07 10:11:00,101.09747350488546,101.21692936548332,101.04534392384126,101.13723521060543,1186
2025-02-07 10:12:00,101.13723521060543,101.22573115577478,101.09574117190904,101.1572696316993,1457
2025-02-07 10:13:00,101.1572696316993,101.24735637728351,101.08311085278503,101.17464297867255,1062
2025-02-07 10:14:00,101.17464297867255,101.26530805323415,101.1318609592355,101.18787789733724,1767
2025-02-07 10:15:00,101.18787789733724,101.2924565753293,101.16266320847747,101.21501047633485,1331
2025-02-07 10:16:00,101.21501047633485,101.31263699548198,101.1833459417909,101.25255047236547,1654
